Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
blood,MVO_mpi,TORUS,CLONE,RANDOM,BEST,4,4,SSE,2,55.26,36.8
blood,MFO_mpi,TORUS,CLONE,RANDOM,BEST,4,4,SSE,2,55.96,36.8
blood,CS_mpi,TORUS,CLONE,RANDOM,BEST,4,4,SSE,2,110.55,220.42
blood,SSA_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.58,36.8
blood,PSO_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.31,36.8
blood,GA_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.82,36.98
blood,BAT_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,51.88,36.8
blood,FFA_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,56.06,36.8
blood,GWO_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.16,36.8
blood,WOA_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,53.92,36.8
blood,MVO_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.19,36.8
blood,MFO_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,54.86,36.8
blood,CS_mpi,TORUS,CLONE,RANDOM,WORST,4,4,SSE,2,114.5,38.58
blood,SSA_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,56.04,36.8
blood,PSO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,55.37,36.8
blood,GA_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,55.94,37.57
blood,BAT_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,52.41,36.8
blood,FFA_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,57.71,36.8
blood,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.69,36.8
blood,WOA_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.69,36.8
blood,MVO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,53.84,36.8
blood,MFO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.8,36.8
blood,CS_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,2,110.12,38.59
blood,SSA_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,56.25,36.8
blood,PSO_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,53.59,36.8
blood,GA_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,54.93,37.59
blood,BAT_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,51.34,36.8
blood,FFA_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,56.71,36.8
blood,GWO_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,53.37,36.8
blood,WOA_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,53.6,36.8
blood,MVO_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,55.17,36.8
blood,MFO_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,55.3,36.8
blood,CS_mpi,TORUS,REMOVE,BEST,BEST,4,4,SSE,2,110.08,95.9
blood,SSA_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,56.83,36.8
blood,PSO_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,54.02,36.8
blood,GA_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,54.91,37.82
blood,BAT_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,51.94,36.8
blood,FFA_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,56.95,36.8
blood,GWO_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,54.72,36.8
blood,WOA_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,55.1,36.8
blood,MVO_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,53.72,36.8
blood,MFO_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,54.63,36.8
blood,CS_mpi,TORUS,REMOVE,BEST,WORST,4,4,SSE,2,111.39,1008.28
blood,SSA_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,56.2,36.8
blood,PSO_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,56.03,36.8
blood,GA_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,56.14,37.85
blood,BAT_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,52.42,36.8
blood,FFA_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,55.8,36.8
blood,GWO_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,54.26,36.8
blood,WOA_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,53.64,36.8
blood,MVO_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,54.85,36.8
blood,MFO_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,56.32,36.8
blood,CS_mpi,TORUS,REMOVE,BEST,RANDOM,4,4,SSE,2,110.19,38.3
blood,SSA_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,56.06,36.8
blood,PSO_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,53.84,36.8
blood,GA_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,54.73,43.84
blood,BAT_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,53.18,36.8
blood,FFA_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,57.59,36.8
blood,GWO_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,52.94,36.8
blood,WOA_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,54.51,36.82
blood,MVO_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,54.81,36.8
blood,MFO_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,56.69,36.8
blood,CS_mpi,TORUS,REMOVE,WORST,BEST,4,4,SSE,2,113.2,38.55
blood,SSA_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,55.73,36.8
blood,PSO_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,54.91,36.8
blood,GA_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,56.39,43.28
blood,BAT_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,53.77,36.8
blood,FFA_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,58.09,36.8
blood,GWO_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,54.58,36.8
blood,WOA_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,53.84,36.84
blood,MVO_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,54.04,36.8
blood,MFO_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,54.84,36.8
blood,CS_mpi,TORUS,REMOVE,WORST,WORST,4,4,SSE,2,109.85,38.39
blood,SSA_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,56.19,36.8
blood,PSO_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,53.97,36.8
blood,GA_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,55.25,42.78
blood,BAT_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,54.37,36.8
blood,FFA_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,56.74,36.8
blood,GWO_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,53.54,36.8
blood,WOA_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,53.75,36.82
blood,MVO_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,53.18,36.8
blood,MFO_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,54.89,36.8
blood,CS_mpi,TORUS,REMOVE,WORST,RANDOM,4,4,SSE,2,111.93,37.96
blood,SSA_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,55.36,36.8
blood,PSO_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,54.71,36.8
blood,GA_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,55.9,37.34
blood,BAT_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,51.34,36.8
blood,FFA_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,56.26,36.8
blood,GWO_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,53.76,36.8
blood,WOA_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,54.61,36.81
blood,MVO_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,55.51,36.8
blood,MFO_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,55.23,36.8
blood,CS_mpi,TORUS,REMOVE,RANDOM,BEST,4,4,SSE,2,109.73,39.29
blood,SSA_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,55.64,36.8
blood,PSO_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,54.31,36.8
blood,GA_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,55.79,37.22
blood,BAT_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,51.48,36.8
blood,FFA_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,56.54,36.8
blood,GWO_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,53.84,36.8
blood,WOA_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,54.86,36.8
blood,MVO_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,53.23,36.8
blood,MFO_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,55.42,36.8
blood,CS_mpi,TORUS,REMOVE,RANDOM,WORST,4,4,SSE,2,111.04,38.59
blood,SSA_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,55.53,36.8
blood,PSO_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,54.57,36.8
blood,GA_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,56.91,37.33
blood,BAT_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,51.54,36.8
blood,FFA_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,54.85,36.8
blood,GWO_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,54.26,36.8
blood,WOA_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,53.53,36.8
blood,MVO_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,54.09,36.8
blood,MFO_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,55.83,36.8
blood,CS_mpi,TORUS,REMOVE,RANDOM,RANDOM,4,4,SSE,2,111.25,39.07
blood,SSA_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,56.23,36.8
blood,PSO_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,55.39,36.8
blood,GA_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,56.36,37.42
blood,BAT_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,54.82,36.8
blood,FFA_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,56.7,36.8
blood,GWO_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,54.52,36.8
blood,WOA_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,55.71,36.9
blood,MVO_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,55.94,36.8
blood,MFO_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,54.99,36.8
blood,CS_mpi,GRAPH,CLONE,BEST,BEST,4,4,SSE,2,115.93,37.95
blood,SSA_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,54.94,36.8
blood,PSO_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,54.43,36.8
blood,GA_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,56.43,37.42
blood,BAT_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,55.48,36.8
blood,FFA_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,57.37,36.8
blood,GWO_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,56.12,36.8
blood,WOA_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,54.15,36.88
blood,MVO_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,55.05,36.8
blood,MFO_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,54.96,36.8
blood,CS_mpi,GRAPH,CLONE,BEST,WORST,4,4,SSE,2,115.28,38.18
blood,SSA_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,55.19,36.8
blood,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,54.59,37.23
blood,GA_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,55.44,36.87
blood,BAT_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,53.63,36.8
blood,FFA_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,57.55,36.8
blood,GWO_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,54.43,36.8
blood,WOA_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,54.05,36.81
blood,MVO_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,54.89,36.8
blood,MFO_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,54.86,36.8
blood,CS_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,2,111.66,439.7
blood,SSA_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,55.69,36.8
blood,PSO_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,56.02,36.8
blood,GA_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,57.14,37.39
blood,BAT_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,54.86,36.8
blood,FFA_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,56.84,36.8
blood,GWO_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,54.74,36.8
blood,WOA_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,54.83,36.86
blood,MVO_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,56.07,36.8
blood,MFO_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,55.45,36.8
blood,CS_mpi,GRAPH,CLONE,WORST,BEST,4,4,SSE,2,116.91,37.93
blood,SSA_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,54.81,36.8
blood,PSO_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,54.8,36.8
blood,GA_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,56.79,37.28
blood,BAT_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,55.34,36.8
blood,FFA_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,57.21,36.8
blood,GWO_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,56.06,36.8
blood,WOA_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,54.93,36.91
blood,MVO_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,55.09,36.8
blood,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,57.36,36.8
blood,CS_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,2,115.26,38.13
blood,SSA_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,53.87,36.8
blood,PSO_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,54.52,37.24
blood,GA_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,55.29,36.86
blood,BAT_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,53.32,36.8
blood,FFA_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,57.46,36.8
blood,GWO_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,55.42,36.8
blood,WOA_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,55.89,36.81
blood,MVO_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,55.44,36.8
blood,MFO_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,56.68,36.8
blood,CS_mpi,GRAPH,CLONE,WORST,RANDOM,4,4,SSE,2,115.02,392.66
blood,SSA_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,57.17,36.8
blood,PSO_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,55.66,36.8
blood,GA_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,57.66,37.51
blood,BAT_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,56.28,36.8
blood,FFA_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,59.13,36.8
blood,GWO_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,53.7,36.8
blood,WOA_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,56.52,36.96
blood,MVO_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,55.37,36.8
blood,MFO_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,57.84,36.8
blood,CS_mpi,GRAPH,CLONE,RANDOM,BEST,4,4,SSE,2,116.26,38.62
blood,SSA_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,57.05,36.8
blood,PSO_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,55.13,36.8
blood,GA_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,56.8,37.5
blood,BAT_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,54.87,36.8
blood,FFA_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,57.0,36.8
blood,GWO_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,54.45,36.8
blood,WOA_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,54.42,36.84
blood,MVO_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,55.85,36.8
blood,MFO_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,56.33,36.8
blood,CS_mpi,GRAPH,CLONE,RANDOM,WORST,4,4,SSE,2,117.62,38.01
blood,SSA_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.9,36.8
blood,PSO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.45,36.83
blood,GA_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,56.14,38.09
blood,BAT_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,52.68,36.8
blood,FFA_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,58.12,36.8
blood,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.52,36.8
blood,WOA_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.74,36.8
blood,MVO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.59,36.8
blood,MFO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,54.62,36.8
blood,CS_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,2,116.55,249.21
blood,SSA_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,59.51,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,56.58,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,54.68,56.78
blood,BAT_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,54.7,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,61.48,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,55.67,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,53.89,36.89
blood,MVO_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,54.09,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,55.51,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,2,113.49,37.88
blood,SSA_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,57.92,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,56.29,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,57.14,62.99
blood,BAT_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,54.78,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,61.27,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,54.64,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,53.86,36.94
blood,MVO_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,54.48,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,55.08,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,WORST,4,4,SSE,2,113.11,38.25
blood,SSA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,60.28,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,56.51,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.89,57.7
blood,BAT_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,54.84,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,60.58,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.4,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.31,36.88
blood,MVO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,56.35,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,54.93,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,114.84,37.6
blood,SSA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,57.56,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.94,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.47,53.52
blood,BAT_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.53,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.54,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.44,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.91,36.82
blood,MVO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,56.67,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.9,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,117.76,37.95
blood,SSA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,57.56,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.94,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.47,53.52
blood,BAT_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.53,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.54,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.44,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.91,36.82
blood,MVO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,56.67,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.9,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,117.76,37.95
blood,SSA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,57.56,36.8
blood,PSO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.94,36.8
blood,GA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.47,53.52
blood,BAT_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.53,36.8
blood,FFA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,58.54,36.8
blood,GWO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.44,36.8
blood,WOA_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,55.91,36.82
blood,MVO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,56.67,36.8
blood,MFO_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,53.9,36.8
blood,CS_mpi,GRAPH,REMOVE,BEST,RANDOM,4,4,SSE,2,117.76,37.95
blood,SSA_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,56.26,36.8
blood,PSO_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,53.48,36.8
blood,GA_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,55.07,38.11
blood,BAT_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,53.59,36.8
blood,FFA_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,56.63,36.8
blood,GWO_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,54.35,36.8
blood,WOA_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,54.42,36.87
blood,MVO_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,55.75,36.8
blood,MFO_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,55.88,36.8
blood,CS_mpi,GRAPH,REMOVE,RANDOM,BEST,4,4,SSE,2,114.43,38.39
blood,SSA_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,57.02,36.8
blood,PSO_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,56.04,36.8
blood,GA_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,55.87,38.11
blood,BAT_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,52.51,36.8
blood,FFA_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,57.75,36.8
blood,GWO_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,54.7,36.8
blood,WOA_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,55.08,36.87
blood,MVO_mpi,GRAPH,REMOVE,RANDOM,WORST,4,4,SSE,2,55.16,36.8
