Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,4,4,SSE,3,47.49,139.03
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,4,6,SSE,3,44.18,139.0
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,4,8,SSE,3,46.07,138.96
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,4,10,SSE,3,43.71,138.93
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,1,SSE,3,46.57,727.03
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,2,SSE,3,49.64,236.45
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,4,SSE,3,44.97,139.11
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,6,SSE,3,46.95,138.91
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,8,SSE,3,48.5,139.0
balance,FFA_mpi,GRAPH,REMOVE,BEST,BEST,5,10,SSE,3,45.93,139.01
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,1,SSE,3,33.63,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,2,SSE,3,30.17,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,4,SSE,3,35.88,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,6,SSE,3,30.26,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,8,SSE,3,30.79,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,1,10,SSE,3,32.58,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,1,SSE,3,33.4,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,2,SSE,3,35.84,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,4,SSE,3,32.48,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,6,SSE,3,36.57,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,8,SSE,3,28.96,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,2,10,SSE,3,33.2,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,1,SSE,3,31.43,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,2,SSE,3,36.33,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,4,SSE,3,36.63,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,6,SSE,3,37.02,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,8,SSE,3,43.11,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,3,10,SSE,3,35.52,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,1,SSE,3,35.66,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,2,SSE,3,38.3,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,4,SSE,3,25.97,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,6,SSE,3,35.63,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,8,SSE,3,28.84,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,4,10,SSE,3,38.41,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,1,SSE,3,28.9,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,2,SSE,3,30.23,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,4,SSE,3,36.58,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,6,SSE,3,34.33,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,8,SSE,3,40.9,138.91
balance,FFA_mpi,SAME,CLONE,RANDOM,BEST,5,10,SSE,3,32.94,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,1,SSE,3,32.26,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,2,SSE,3,38.37,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,4,SSE,3,25.26,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,6,SSE,3,30.95,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,8,SSE,3,33.93,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,1,10,SSE,3,34.64,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,1,SSE,3,32.35,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,2,SSE,3,33.17,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,4,SSE,3,34.58,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,6,SSE,3,32.59,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,8,SSE,3,32.74,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,2,10,SSE,3,33.97,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,1,SSE,3,32.46,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,2,SSE,3,32.44,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,4,SSE,3,28.87,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,6,SSE,3,33.33,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,8,SSE,3,37.25,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,3,10,SSE,3,36.13,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,1,SSE,3,40.2,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,2,SSE,3,32.7,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,4,SSE,3,36.26,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,6,SSE,3,33.12,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,8,SSE,3,35.13,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,4,10,SSE,3,32.89,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,1,SSE,3,29.91,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,2,SSE,3,32.48,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,4,SSE,3,39.99,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,6,SSE,3,31.53,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,8,SSE,3,31.0,138.91
balance,FFA_mpi,GOODBAD,CLONE,WORST,BEST,5,10,SSE,3,42.82,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,1,SSE,3,32.84,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,2,SSE,3,28.53,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,4,SSE,3,29.75,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,6,SSE,3,34.86,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,8,SSE,3,36.69,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,1,10,SSE,3,38.26,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,1,SSE,3,29.29,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,2,SSE,3,37.23,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,4,SSE,3,38.4,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,6,SSE,3,38.03,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,8,SSE,3,32.74,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,2,10,SSE,3,35.13,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,1,SSE,3,37.82,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,2,SSE,3,37.92,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,4,SSE,3,31.73,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,6,SSE,3,37.15,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,8,SSE,3,34.86,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,3,10,SSE,3,33.2,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,1,SSE,3,36.45,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,2,SSE,3,40.45,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,4,SSE,3,25.3,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,6,SSE,3,32.29,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,8,SSE,3,36.24,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,4,10,SSE,3,40.27,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,1,SSE,3,28.26,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,2,SSE,3,38.43,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,4,SSE,3,28.73,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,6,SSE,3,36.19,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,8,SSE,3,33.68,138.91
balance,FFA_mpi,RAND,CLONE,WORST,BEST,5,10,SSE,3,36.23,138.91
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,1,SSE,3,44.62,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,2,SSE,3,43.5,138.93
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,4,SSE,3,39.48,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,6,SSE,3,39.56,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,8,SSE,3,40.57,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,1,10,SSE,3,40.07,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,1,SSE,3,44.2,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,2,SSE,3,42.11,138.93
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,4,SSE,3,42.55,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,6,SSE,3,41.49,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,8,SSE,3,39.69,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,2,10,SSE,3,38.78,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,1,SSE,3,46.22,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,2,SSE,3,45.1,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,4,SSE,3,44.67,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,6,SSE,3,43.15,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,8,SSE,3,41.83,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,3,10,SSE,3,41.21,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,1,SSE,3,40.91,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,2,SSE,3,44.61,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,4,SSE,3,42.46,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,6,SSE,3,39.34,138.93
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,8,SSE,3,41.65,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,4,10,SSE,3,42.26,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,1,SSE,3,41.51,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,2,SSE,3,45.81,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,4,SSE,3,39.98,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,6,SSE,3,38.9,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,8,SSE,3,39.94,138.92
balance,GWO_mpi,RING,CLONE,BEST,RANDOM,5,10,SSE,3,41.49,138.93
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,1,SSE,3,46.99,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,2,SSE,3,43.85,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,4,SSE,3,40.91,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,6,SSE,3,40.06,138.91
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,8,SSE,3,42.54,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,1,10,SSE,3,38.85,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,1,SSE,3,45.25,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,2,SSE,3,44.26,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,4,SSE,3,39.62,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,6,SSE,3,43.79,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,8,SSE,3,40.39,138.93
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,2,10,SSE,3,41.7,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,1,SSE,3,44.71,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,2,SSE,3,46.81,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,4,SSE,3,45.11,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,6,SSE,3,42.35,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,8,SSE,3,42.93,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,3,10,SSE,3,41.39,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,1,SSE,3,42.99,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,2,SSE,3,41.59,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,4,SSE,3,45.62,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,6,SSE,3,41.4,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,8,SSE,3,42.24,138.93
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,4,10,SSE,3,43.2,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,1,SSE,3,42.13,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,2,SSE,3,43.85,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,4,SSE,3,40.14,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,6,SSE,3,43.84,138.92
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,8,SSE,3,45.77,138.93
balance,GWO_mpi,TREE,CLONE,WORST,RANDOM,5,10,SSE,3,41.34,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,1,SSE,3,44.38,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,2,SSE,3,43.19,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,4,SSE,3,43.49,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,6,SSE,3,42.29,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,8,SSE,3,44.38,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,1,10,SSE,3,42.04,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,1,SSE,3,44.49,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,2,SSE,3,44.95,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,4,SSE,3,45.39,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,6,SSE,3,44.66,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,8,SSE,3,44.41,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,2,10,SSE,3,42.76,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,1,SSE,3,48.02,138.91
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,2,SSE,3,45.76,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,4,SSE,3,44.57,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,6,SSE,3,44.27,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,8,SSE,3,45.26,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,3,10,SSE,3,39.61,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,1,SSE,3,41.46,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,2,SSE,3,45.89,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,3,45.56,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,6,SSE,3,43.88,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,8,SSE,3,46.79,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,4,10,SSE,3,42.38,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,1,SSE,3,45.03,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,2,SSE,3,46.26,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,4,SSE,3,44.08,138.92
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,6,SSE,3,45.1,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,8,SSE,3,45.38,138.93
balance,GWO_mpi,NETA,CLONE,WORST,RANDOM,5,10,SSE,3,42.28,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,1,SSE,3,42.96,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,2,SSE,3,42.85,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,4,SSE,3,43.55,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,6,SSE,3,44.25,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,8,SSE,3,44.7,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,1,10,SSE,3,41.21,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,1,SSE,3,44.7,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,2,SSE,3,44.07,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,4,SSE,3,42.05,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,6,SSE,3,43.18,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,8,SSE,3,44.05,138.94
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,2,10,SSE,3,39.67,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,1,SSE,3,44.96,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,2,SSE,3,44.99,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,4,SSE,3,40.74,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,6,SSE,3,42.67,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,8,SSE,3,44.01,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,3,10,SSE,3,45.0,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,1,SSE,3,43.37,138.91
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,2,SSE,3,45.24,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,4,SSE,3,45.09,138.91
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,6,SSE,3,45.68,138.94
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,8,SSE,3,42.64,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,4,10,SSE,3,43.74,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,1,SSE,3,42.57,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,2,SSE,3,46.53,138.92
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,4,SSE,3,43.58,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,6,SSE,3,42.06,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,8,SSE,3,42.92,138.93
balance,GWO_mpi,NETB,REMOVE,RANDOM,BEST,5,10,SSE,3,43.87,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,1,SSE,3,45.29,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,2,SSE,3,41.81,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,4,SSE,3,42.56,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,6,SSE,3,42.99,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,8,SSE,3,44.96,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,1,10,SSE,3,43.64,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,1,SSE,3,42.52,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,2,SSE,3,44.58,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,4,SSE,3,45.82,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,6,SSE,3,43.82,138.94
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,8,SSE,3,43.32,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,2,10,SSE,3,44.68,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,1,SSE,3,40.56,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,2,SSE,3,41.29,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,4,SSE,3,46.37,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,6,SSE,3,43.9,138.94
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,8,SSE,3,40.82,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,3,10,SSE,3,41.23,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,1,SSE,3,43.42,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,2,SSE,3,40.8,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,4,SSE,3,43.04,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,6,SSE,3,44.74,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,8,SSE,3,45.4,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,4,10,SSE,3,41.57,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,1,SSE,3,45.62,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,2,SSE,3,43.22,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,4,SSE,3,43.09,138.92
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,6,SSE,3,41.63,138.93
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,8,SSE,3,44.76,138.94
balance,GWO_mpi,TORUS,CLONE,RANDOM,RANDOM,5,10,SSE,3,42.68,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,1,SSE,3,43.91,138.91
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,2,SSE,3,45.12,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,4,SSE,3,46.12,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,6,SSE,3,45.02,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,8,SSE,3,43.87,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,1,10,SSE,3,45.26,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,1,SSE,3,44.85,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,2,SSE,3,46.35,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,4,SSE,3,45.3,138.95
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,6,SSE,3,41.93,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,8,SSE,3,45.15,138.95
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,2,10,SSE,3,44.36,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,1,SSE,3,45.94,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,2,SSE,3,48.04,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,4,SSE,3,40.7,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,6,SSE,3,41.63,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,8,SSE,3,44.68,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,3,10,SSE,3,42.33,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,1,SSE,3,45.36,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,2,SSE,3,45.74,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,4,SSE,3,43.67,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,6,SSE,3,44.77,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,8,SSE,3,44.86,138.94
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,4,10,SSE,3,42.4,138.93
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,1,SSE,3,43.7,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,2,SSE,3,43.48,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,4,SSE,3,43.24,138.92
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,6,SSE,3,46.23,138.91
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,8,SSE,3,42.17,138.96
balance,GWO_mpi,GRAPH,CLONE,RANDOM,RANDOM,5,10,SSE,3,45.34,138.94
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,1,SSE,3,31.27,138.92
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,2,SSE,3,35.5,138.92
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,4,SSE,3,31.58,138.92
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,6,SSE,3,27.59,138.92
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,8,SSE,3,33.95,138.93
balance,GWO_mpi,SAME,CLONE,RANDOM,BEST,1,10,SSE,3,28.04,138.92
